136|694-532|MP-LAC130|1.67049 |1.67685 |1.67894 |1.68257 |1.68504 |1.68730 |1.68955 |1.69017 |1.69076 |1.69338 |1.69350 |1.69661 |1.70258 |1.70333 |1.70970 |1.71564 |1.72581 |0.574 |0.678 |0.903 |0.970 |0.991 |0.999 |0.997 |0.997 |0.997 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.997 |0.995 |0.992 |0.985 |0.978 |0.963 |0.934 |0.880 |0.791 |0.664 |0.507 |0.341 |0.196 |0.096 |0.035 |0.000
137|694-532|MC-LAC130|1.67049 |1.67685 |1.67894 |1.68257 |1.68504 |1.68730 |1.68955 |1.69017 |1.69076 |1.69338 |1.69350 |1.69661 |1.70258 |1.70333 |1.70970 |1.71564 |1.72581 |||||||0.997 |0.997 |0.997 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.999 |0.998 |0.999 |0.999 |0.999 |0.998 |0.999 |0.999 |0.997 |0.996 |0.994 |0.991 |0.987 |0.980 |0.966 |0.943 |0.897 |0.811 |0.698 |0.549 |0.377 |0.221 |0.116 |0.041 |0.000
138|755-512|M-TAC60|1.72920 |1.73634 |1.73868 |1.74273 |1.74549 |1.74802 |1.75055 |1.75126 |1.75192 |1.75488 |1.75501 |1.75853 |1.76531 |1.76616 |1.77340 |1.78015 |1.79175 |0.511 |0.647 |0.894 |0.967 |0.990 |0.998 |0.996 |0.996 |0.993 |0.995 |0.995 |0.996 |0.996 |0.996 |0.996 |0.996 |0.995 |0.993 |0.996 |0.999 |0.997 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.995 |0.992 |0.987 |0.975 |0.963 |0.943 |0.908 |0.847 |0.754 |0.634 |0.493 |0.326 |0.167 |0.109 |0.062 |0.019
139|756-512|MP-TAC60-90|1.73009 |1.73723 |1.73957 |1.74362 |1.74638 |1.74892 |1.75145 |1.75215 |1.75282 |1.75578 |1.75591 |1.75943 |1.76622 |1.76706 |1.77431 |1.78106 |1.79267 |0.511 |0.647 |0.894 |0.967 |0.990 |0.998 |0.996 |0.996 |0.993 |0.995 |0.995 |0.996 |0.996 |0.996 |0.996 |0.996 |0.995 |0.993 |0.996 |0.999 |0.997 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.995 |0.992 |0.987 |0.975 |0.963 |0.943 |0.908 |0.847 |0.754 |0.634 |0.493 |0.326 |0.167 |0.109 |0.062 |0.019
140|729-540|M-TAC80|1.70451 |1.71160 |1.71386 |1.71769 |1.72027 |1.72261 |1.72494 |1.72559 |1.72620 |1.72891 |1.72903 |1.73225 |1.73843 |1.73920 |1.74577 |1.75187 |1.76232 |||||||0.999 |0.999 |0.997 |0.999 |0.998 |0.998 |0.997 |0.998 |0.997 |0.997 |0.997 |0.996 |0.996 |0.998 |0.999 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.997 |0.995 |0.992 |0.989 |0.979 |0.968 |0.950 |0.919 |0.865 |0.782 |0.671 |0.536 |0.367 |0.197 |0.136 |0.080 |0.025
141|730-541|MP-TAC80-60|1.70511 |1.71220 |1.71445 |1.71829 |1.72086 |1.72321 |1.72554 |1.72619 |1.72680 |1.72951 |1.72963 |1.73285 |1.73903 |1.73980 |1.74638 |1.75248 |1.76293 |||||||0.999 |0.999 |0.997 |0.999 |0.998 |0.998 |0.997 |0.998 |0.997 |0.997 |0.997 |0.996 |0.996 |0.998 |0.999 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.997 |0.995 |0.992 |0.989 |0.979 |0.968 |0.950 |0.919 |0.865 |0.782 |0.671 |0.536 |0.367 |0.197 |0.136 |0.080 |0.025
142|689-312|M-FD80|1.65761 |1.66451 |1.66711 |1.67201 |1.67559 |1.67901 |1.68252 |1.68352 |1.68446 |1.68874 |1.68893 |1.69415 |1.70463 |1.70598 |1.71798 |1.72994 |1.75267 |||||||0.994 |0.994 |0.990 |0.997 |0.998 |0.998 |0.998 |0.998 |0.997 |0.997 |0.998 |0.998 |0.998 |0.996 |0.996 |0.996 |0.994 |0.994 |0.994 |0.990 |0.976 |0.968 |0.957 |0.941 |0.911 |0.836 |0.736 |0.523 |0.213 |0.027 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
143|689-312|MP-FD80|1.65761 |1.66451 |1.66711 |1.67201 |1.67559 |1.67901 |1.68252 |1.68352 |1.68446 |1.68874 |1.68893 |1.69415 |1.70463 |1.70598 |1.71798 |1.72994 |1.75267 |||||||0.994 |0.994 |0.990 |0.997 |0.998 |0.998 |0.998 |0.998 |0.997 |0.997 |0.998 |0.998 |0.998 |0.996 |0.996 |0.996 |0.994 |0.994 |0.994 |0.990 |0.976 |0.968 |0.957 |0.941 |0.911 |0.836 |0.736 |0.523 |0.213 |0.027 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
144|923-209|M-FDS1|1.86666 |1.87753 |1.88193 |1.89062 |1.89722 |1.90365 |1.91037 |1.91230 |1.91412 |1.92249 |1.92286 |1.93323 |1.95456 |1.95736 |1.98271 |2.00892 ||||||||0.996 |0.995 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.997 |0.996 |0.996 |0.997 |0.996 |0.996 |0.995 |0.994 |0.993 |0.983 |0.953 |0.932 |0.896 |0.823 |0.641 |0.209 |0.033 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
145|923-209|MP-FDS1|1.86666 |1.87753 |1.88193 |1.89062 |1.89722 |1.90365 |1.91037 |1.91230 |1.91412 |1.92249 |1.92286 |1.93323 |1.95456 |1.95736 |1.98271 |2.00892 ||||||||0.996 |0.995 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.997 |0.996 |0.996 |0.997 |0.996 |0.996 |0.995 |0.994 |0.993 |0.983 |0.953 |0.932 |0.896 |0.823 |0.641 |0.209 |0.033 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
146|002-193|M-FDS2|1.93715 |1.94949 |1.95448 |1.96440 |1.97198 |1.97941 |1.98721 |1.98946 |1.99158 |2.00134 |2.00178 |2.01394 |2.03905 |2.04235 |2.07247 |2.10391 ||||||||0.997 |0.997 |0.998 |0.998 |0.998 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.997 |0.999 |0.999 |0.999 |0.997 |0.994 |0.991 |0.972 |0.911 |0.867 |0.792 |0.643 |0.334 |0.020 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
147|002-193|MP-FDS2|1.93715 |1.94949 |1.95448 |1.96440 |1.97198 |1.97941 |1.98721 |1.98946 |1.99158 |2.00134 |2.00178 |2.01394 |2.03905 |2.04235 |2.07247 |2.10391 ||||||||0.997 |0.997 |0.998 |0.998 |0.998 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.997 |0.999 |0.999 |0.999 |0.997 |0.994 |0.991 |0.972 |0.911 |0.867 |0.792 |0.643 |0.334 |0.020 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
148|002-193|MC-FDS2|1.93715 |1.94949 |1.95448 |1.96440 |1.97198 |1.97941 |1.98721 |1.98946 |1.99158 |2.00134 |2.00178 |2.01394 |2.03905 |2.04235 |2.07247 |2.10391 ||||||||0.995 |0.994 |0.997 |0.998 |0.999 |0.998 |0.996 |0.998 |0.998 |0.998 |0.998 |0.998 |0.996 |0.998 |0.996 |0.998 |0.995 |0.992 |0.993 |0.984 |0.954 |0.928 |0.884 |0.774 |0.457 |0.032 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
149|821-241|M-FDS910|1.77616 |1.78516 |1.78875 |1.79577 |1.80103 |1.80612 |1.81140 |1.81291 |1.81434 |1.82085 |1.82115 |1.82917 |1.84553 |1.84766 |1.86682 |1.88629 ||0.875 |0.902 |0.945 |0.985 |0.993 |0.993 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.997 |0.995 |0.995 |0.988 |0.962 |0.944 |0.918 |0.877 |0.795 |0.596 |0.392 |0.150 |0.019 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
150|822-240|MP-FDS910-50|1.77669 |1.78563 |1.78921 |1.79624 |1.80151 |1.80661 |1.81190 |1.81341 |1.81484 |1.82136 |1.82165 |1.82969 |1.84607 |1.84821 |1.86739 |1.88689 ||0.875 |0.902 |0.945 |0.985 |0.993 |0.993 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.997 |0.995 |0.995 |0.988 |0.962 |0.944 |0.918 |0.877 |0.795 |0.596 |0.392 |0.150 |0.019 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
151|822-240|MC-FDS910-50|1.77669 |1.78563 |1.78921 |1.79624 |1.80151 |1.80661 |1.81190 |1.81341 |1.81484 |1.82136 |1.82165 |1.82969 |1.84607 |1.84821 |1.86739 |1.88689 ||||||||0.993 |0.992 |0.995 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.998 |0.998 |0.998 |0.999 |0.997 |0.998 |0.996 |0.994 |0.992 |0.993 |0.990 |0.975 |0.965 |0.952 |0.930 |0.885 |0.737 |0.531 |0.204 |0.015 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
152|731-405|M-LAF81|1.70273 |1.70949 |1.71190 |1.71633 |1.71947 |1.72242 |1.72541 |1.72625 |1.72704 |1.73061 |1.73077 |1.73505 |1.74345 |1.74452 |1.75376 |1.76261 |1.77837 |0.746 |0.810 |0.947 |0.988 |0.999 |0.999 |0.995 |0.994 |0.989 |0.995 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.997 |0.993 |0.988 |0.980 |0.968 |0.952 |0.914 |0.876 |0.826 |0.763 |0.658 |0.446 |0.167 |0.019 |0.000 |0.000 |0.000 |0.000 |0.000
153|731-405|MP-LAF81|1.70273 |1.70949 |1.71190 |1.71633 |1.71947 |1.72242 |1.72541 |1.72625 |1.72704 |1.73061 |1.73077 |1.73505 |1.74345 |1.74452 |1.75376 |1.76261 |1.77837 |0.746 |0.810 |0.947 |0.988 |0.999 |0.999 |0.995 |0.994 |0.989 |0.995 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.997 |0.993 |0.988 |0.980 |0.968 |0.952 |0.914 |0.876 |0.826 |0.763 |0.658 |0.446 |0.167 |0.019 |0.000 |0.000 |0.000 |0.000 |0.000
154|743-493|M-NBF1|1.71791 |1.72466 |1.72693 |1.73091 |1.73367 |1.73621 |1.73876 |1.73948 |1.74015 |1.74317 |1.74330 |1.74689 |1.75383 |1.75470 |1.76216 |1.76913 |1.78115 |0.550 |0.687 |0.909 |0.970 |0.993 |0.999 |0.995 |0.994 |0.989 |0.995 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.996 |0.993 |0.989 |0.983 |0.976 |0.963 |0.941 |0.902 |0.842 |0.758 |0.651 |0.507 |0.351 |0.253 |0.146 |0.048
155|743-493|MP-NBF1|1.71791 |1.72466 |1.72693 |1.73091 |1.73367 |1.73621 |1.73876 |1.73948 |1.74015 |1.74317 |1.74330 |1.74689 |1.75383 |1.75470 |1.76216 |1.76913 |1.78115 |0.550 |0.687 |0.909 |0.970 |0.993 |0.999 |0.995 |0.994 |0.989 |0.995 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.996 |0.993 |0.989 |0.983 |0.976 |0.963 |0.941 |0.902 |0.842 |0.758 |0.651 |0.507 |0.351 |0.253 |0.146 |0.048
156|743-493|MC-NBF1|1.71791 |1.72466 |1.72693 |1.73091 |1.73367 |1.73621 |1.73876 |1.73948 |1.74015 |1.74317 |1.74330 |1.74689 |1.75383 |1.75470 |1.76216 |1.76913 |1.78115 |||||||0.989 |0.988 |0.988 |0.996 |0.997 |0.997 |0.997 |0.997 |0.997 |0.997 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.997 |0.997 |0.996 |0.995 |0.992 |0.988 |0.981 |0.969 |0.946 |0.909 |0.852 |0.775 |0.677 |0.486 |0.451 |0.341 |0.170
157|834-373|M-NBFD10|1.80047 |1.80854 |1.81142 |1.81674 |1.82056 |1.82415 |1.82781 |1.82884 |1.82982 |1.83421 |1.83441 |1.83972 |1.85019 |1.85152 |1.86310 |1.87426 |1.89441 |||||||0.998 |0.998 |0.998 |0.999 |0.999 |0.998 |0.998 |0.998 |0.997 |0.997 |0.997 |0.998 |0.998 |0.997 |0.998 |0.997 |0.999 |0.999 |0.999 |0.997 |0.989 |0.981 |0.970 |0.955 |0.929 |0.876 |0.827 |0.745 |0.603 |0.361 |0.109 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
158|835-373|MP-NBFD10-20|1.80013 |1.80875 |1.81170 |1.81703 |1.82081 |1.82438 |1.82802 |1.82905 |1.83003 |1.83442 |1.83461 |1.83992 |1.85040 |1.85173 |1.86330 |1.87442 |1.89454 |||||||0.998 |0.998 |0.998 |0.999 |0.999 |0.998 |0.998 |0.998 |0.997 |0.997 |0.997 |0.998 |0.998 |0.997 |0.998 |0.997 |0.999 |0.999 |0.999 |0.997 |0.989 |0.981 |0.970 |0.955 |0.929 |0.876 |0.827 |0.745 |0.603 |0.361 |0.109 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
159|806-407|M-NBFD130|1.77521 |1.78276 |1.78543 |1.79028 |1.79373 |1.79695 |1.80022 |1.80115 |1.80202 |1.80593 |1.80610 |1.81080 |1.82002 |1.82118 |1.83128 |1.84090 |1.85794 |0.604 |0.728 |0.919 |0.978 |0.996 |0.999 |0.995 |0.995 |0.993 |0.998 |0.996 |0.994 |0.995 |0.993 |0.992 |0.992 |0.991 |0.991 |0.991 |0.993 |0.992 |0.993 |0.999 |0.999 |0.999 |0.999 |0.996 |0.992 |0.986 |0.979 |0.968 |0.943 |0.916 |0.868 |0.779 |0.605 |0.334 |0.095 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
160|806-407|MP-NBFD130|1.77521 |1.78276 |1.78543 |1.79028 |1.79373 |1.79695 |1.80022 |1.80115 |1.80202 |1.80593 |1.80610 |1.81080 |1.82002 |1.82118 |1.83128 |1.84090 |1.85794 |0.604 |0.728 |0.919 |0.978 |0.996 |0.999 |0.995 |0.995 |0.993 |0.998 |0.996 |0.994 |0.995 |0.993 |0.992 |0.992 |0.991 |0.991 |0.991 |0.993 |0.992 |0.993 |0.999 |0.999 |0.999 |0.999 |0.996 |0.992 |0.986 |0.979 |0.968 |0.943 |0.916 |0.868 |0.779 |0.605 |0.334 |0.095 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
161|808-409|MC-NBFD135|1.77754 |1.78506 |1.78772 |1.79255 |1.79599 |1.79921 |1.80247 |1.80340 |1.80426 |1.80817 |1.80834 |1.81303 |1.82223 |1.82339 |1.83346 |1.84302 |1.85990 |0.577 |0.705 |0.906 |0.974 |0.995 |0.999 |0.997 |0.997 |0.997 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.999 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.995 |0.994 |0.989 |0.985 |0.978 |0.963 |0.945 |0.914 |0.848 |0.713 |0.451 |0.142 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
162|773-495|M-TAF1|1.74719 |1.75350 |1.75571 |1.75972 |1.76254 |1.76517 |1.76781 |1.76855 |1.76925 |1.77236 |1.77250 |1.77622 |1.78342 |1.78433 |1.79208 |1.79932 |1.81179 |||||||0.997 |0.996 |0.997 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.999 |0.999 |0.998 |0.998 |0.998 |0.998 |0.997 |0.997 |0.998 |0.997 |0.996 |0.994 |0.992 |0.990 |0.985 |0.978 |0.966 |0.942 |0.900 |0.831 |0.731 |0.598 |0.446 |0.202 |0.184 |0.116 |0.047
163|773-495|MC-TAF1|1.74719 |1.75350 |1.75571 |1.75972 |1.76254 |1.76517 |1.76781 |1.76855 |1.76925 |1.77236 |1.77250 |1.77622 |1.78342 |1.78433 |1.79208 |1.79932 |1.81179 |||||||0.997 |0.996 |0.997 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.999 |0.999 |0.998 |0.998 |0.998 |0.998 |0.997 |0.997 |0.998 |0.997 |0.996 |0.994 |0.992 |0.990 |0.985 |0.978 |0.966 |0.942 |0.900 |0.831 |0.731 |0.598 |0.446 |0.202 |0.184 |0.116 |0.047
164|801-455|M-TAF31|1.77298 |1.78006 |1.78254 |1.78703 |1.79019 |1.79313 |1.79610 |1.79694 |1.79772 |1.80123 |1.80139 |1.80558 |1.81373 |1.81476 |1.82357 |1.83186 |1.84626 |||||||0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.998 |0.998 |0.998 |0.997 |0.997 |0.998 |0.996 |0.995 |0.995 |0.999 |0.999 |0.999 |0.999 |0.998 |0.994 |0.991 |0.986 |0.979 |0.964 |0.948 |0.922 |0.876 |0.801 |0.690 |0.555 |0.409 |0.258 |0.128 |0.072 |0.032 |0.000
165|802-455|MP-TAF31-15|1.77320 |1.78022 |1.78269 |1.78718 |1.79034 |1.79328 |1.79625 |1.79709 |1.79787 |1.80138 |1.80154 |1.80573 |1.81388 |1.81490 |1.82372 |1.83200 |1.84640 |||||||0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.998 |0.998 |0.998 |0.997 |0.997 |0.998 |0.996 |0.995 |0.995 |0.999 |0.999 |0.999 |0.999 |0.998 |0.994 |0.991 |0.986 |0.979 |0.964 |0.948 |0.922 |0.876 |0.801 |0.690 |0.555 |0.409 |0.258 |0.128 |0.072 |0.032 |0.000
166|802-455|MC-TAF31-15|1.77320 |1.78022 |1.78269 |1.78718 |1.79034 |1.79328 |1.79625 |1.79709 |1.79787 |1.80138 |1.80154 |1.80573 |1.81388 |1.81490 |1.82372 |1.83200 |1.84640 |||||||0.997 |0.996 |0.997 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.998 |0.996 |0.995 |0.993 |0.991 |0.987 |0.978 |0.970 |0.955 |0.928 |0.886 |0.814 |0.720 |0.604 |0.468 |0.248 |0.219 |0.115 |0.028
167|768-492|M-TAF101|1.74191 |1.74869 |1.75101 |1.75514 |1.75800 |1.76065 |1.76331 |1.76406 |1.76475 |1.76788 |1.76802 |1.77173 |1.77891 |1.77980 |1.78751 |1.79471 |1.80712 |0.530 |0.664 |0.904 |0.971 |0.993 |0.999 |0.997 |0.996 |0.998 |0.999 |0.999 |0.998 |0.999 |0.998 |0.997 |0.997 |0.997 |0.997 |0.997 |0.998 |0.998 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.994 |0.989 |0.984 |0.974 |0.963 |0.944 |0.912 |0.858 |0.777 |0.669 |0.539 |0.375 |0.206 |0.138 |0.072 |0.018
168|769-493|MP-TAF101-100|1.74297 |1.74969 |1.75200 |1.75613 |1.75900 |1.76165 |1.76431 |1.76505 |1.76575 |1.76888 |1.76902 |1.77273 |1.77991 |1.78081 |1.78851 |1.79572 |1.80813 |0.530 |0.664 |0.904 |0.971 |0.993 |0.999 |0.997 |0.996 |0.998 |0.999 |0.999 |0.998 |0.999 |0.998 |0.997 |0.997 |0.997 |0.997 |0.997 |0.998 |0.998 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.994 |0.989 |0.984 |0.974 |0.963 |0.944 |0.912 |0.858 |0.777 |0.669 |0.539 |0.375 |0.206 |0.138 |0.072 |0.018
169|769-493|MC-TAF101-100|1.74297 |1.74969 |1.75200 |1.75613 |1.75900 |1.76165 |1.76431 |1.76505 |1.76575 |1.76888 |1.76902 |1.77273 |1.77991 |1.78081 |1.78851 |1.79572 |1.80813 |0.482 |0.614 |0.863 |0.958 |0.988 |0.999 |0.993 |0.992 |0.992 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.997 |0.996 |0.994 |0.992 |0.989 |0.983 |0.976 |0.964 |0.944 |0.905 |0.850 |0.770 |0.668 |0.543 |0.289 |0.295 |0.197 |0.071
170|773-495|M-TAF105|1.74650 |1.75317 |1.75548 |1.75961 |1.76248 |1.76513 |1.76779 |1.76854 |1.76924 |1.77236 |1.77250 |1.77622 |1.78340 |1.78430 |1.79201 |1.79922 |1.81163 |||||||0.997 |0.997 |0.997 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.999 |0.999 |0.998 |0.998 |0.998 |0.998 |0.998 |0.996 |0.994 |0.992 |0.989 |0.985 |0.976 |0.967 |0.951 |0.924 |0.881 |0.807 |0.710 |0.591 |0.452 |0.216 |0.195 |0.105 |0.030
171|773-495|MP-TAF105|1.74650 |1.75317 |1.75548 |1.75961 |1.76248 |1.76513 |1.76779 |1.76854 |1.76924 |1.77236 |1.77250 |1.77622 |1.78340 |1.78430 |1.79201 |1.79922 |1.81163 |||||||0.997 |0.997 |0.997 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.999 |0.999 |0.998 |0.998 |0.998 |0.998 |0.998 |0.996 |0.994 |0.992 |0.989 |0.985 |0.976 |0.967 |0.951 |0.924 |0.881 |0.807 |0.710 |0.591 |0.452 |0.216 |0.195 |0.105 |0.030
172|773-495|MC-TAF105|1.74650 |1.75317 |1.75548 |1.75961 |1.76248 |1.76513 |1.76779 |1.76854 |1.76924 |1.77236 |1.77250 |1.77622 |1.78340 |1.78430 |1.79201 |1.79922 |1.81163 |||||||0.994 |0.995 |0.994 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.998 |0.998 |0.997 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.997 |0.997 |0.995 |0.991 |0.984 |0.977 |0.962 |0.939 |0.892 |0.826 |0.729 |0.607 |0.468 |0.215 |0.193 |0.098 |0.024
173|774-472|M-TAF401|1.74692 |1.75374 |1.75610 |1.76034 |1.76331 |1.76607 |1.76884 |1.76962 |1.77035 |1.77362 |1.77377 |1.77767 |1.78524 |1.78619 |1.79436 |1.80202 |1.81527 |0.584 |0.712 |0.916 |0.973 |0.993 |0.999 |0.994 |0.995 |0.995 |0.996 |0.996 |0.995 |0.995 |0.995 |0.994 |0.995 |0.994 |0.993 |0.992 |0.992 |0.993 |0.993 |0.997 |0.998 |0.999 |0.999 |0.997 |0.995 |0.992 |0.987 |0.981 |0.965 |0.948 |0.918 |0.864 |0.770 |0.626 |0.443 |0.240 |0.081 |0.012 |0.000 |0.000 |0.000
174|774-472|MP-TAF401|1.74692 |1.75374 |1.75610 |1.76034 |1.76331 |1.76607 |1.76884 |1.76962 |1.77035 |1.77362 |1.77377 |1.77767 |1.78524 |1.78619 |1.79436 |1.80202 |1.81527 |0.584 |0.712 |0.916 |0.973 |0.993 |0.999 |0.994 |0.995 |0.995 |0.996 |0.996 |0.995 |0.995 |0.995 |0.994 |0.995 |0.994 |0.993 |0.992 |0.992 |0.993 |0.993 |0.997 |0.998 |0.999 |0.999 |0.997 |0.995 |0.992 |0.987 |0.981 |0.965 |0.948 |0.918 |0.864 |0.770 |0.626 |0.443 |0.240 |0.081 |0.012 |0.000 |0.000 |0.000
175|774-472|MC-TAF401|1.74692 |1.75374 |1.75610 |1.76034 |1.76331 |1.76607 |1.76884 |1.76962 |1.77035 |1.77362 |1.77377 |1.77767 |1.78524 |1.78619 |1.79436 |1.80202 |1.81527 |||||||0.994 |0.995 |0.995 |0.996 |0.996 |0.995 |0.995 |0.995 |0.994 |0.995 |0.994 |0.993 |0.992 |0.992 |0.993 |0.993 |0.991 |0.991 |0.991 |0.991 |0.991 |0.991 |0.991 |0.988 |0.984 |0.975 |0.962 |0.943 |0.907 |0.840 |0.726 |0.560 |0.331 |0.111 |0.000 |0.000 |0.000 |0.000
176|821-427|M-TAFD51|1.79063 |1.79798 |1.80059 |1.80534 |1.80871 |1.81187 |1.81507 |1.81597 |1.81682 |1.82063 |1.82080 |1.82537 |1.83429 |1.83541 |1.84513 |1.85433 |1.87050 |||||||0.996 |0.996 |0.997 |0.999 |0.999 |0.998 |0.997 |0.999 |0.999 |0.999 |0.998 |0.999 |0.998 |0.999 |0.997 |0.996 |0.999 |0.999 |0.999 |0.999 |0.992 |0.987 |0.979 |0.970 |0.954 |0.916 |0.875 |0.806 |0.689 |0.494 |0.245 |0.063 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
177|821-427|MP-TAFD51-50|1.79108 |1.79843 |1.80105 |1.80582 |1.80920 |1.81237 |1.81557 |1.81647 |1.81732 |1.82113 |1.82130 |1.82587 |1.83479 |1.83592 |1.84565 |1.85487 |1.87105 |||||||0.996 |0.996 |0.997 |0.999 |0.999 |0.998 |0.997 |0.999 |0.999 |0.999 |0.998 |0.999 |0.998 |0.999 |0.997 |0.996 |0.999 |0.999 |0.999 |0.999 |0.992 |0.987 |0.979 |0.970 |0.954 |0.916 |0.875 |0.806 |0.689 |0.494 |0.245 |0.063 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
178|821-427|MC-TAFD51-50|1.79108 |1.79843 |1.80105 |1.80582 |1.80920 |1.81237 |1.81557 |1.81647 |1.81732 |1.82113 |1.82130 |1.82587 |1.83479 |1.83592 |1.84565 |1.85487 |1.87105 |||||||0.996 |0.996 |0.997 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.997 |0.995 |0.993 |0.990 |0.985 |0.979 |0.960 |0.940 |0.900 |0.821 |0.666 |0.369 |0.088 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
